Comment,label
我挺1樓，選擇多對消費者才是好事.,0
reno2 的伸縮浮誇鏡頭沒了 給差評,1
天磯1000才夠看吧，天璣800應很慘,2
我ok你先買,1
18w真的弱,1
等一下會有人噓送他都不要XD,2
SH都不敢在華為文出現了，瑟瑟發抖中,2
SH那爪爪不是果粉嗎？,2
盤,1
對啊，發哥晶片只有頂級然後便宜賣才有看頭吧。,2
天璣800賣到13000  發哥表示欣慰,0
4000mah 呵 18W 呵 才800天璣 呵 那些人都消失了,2
等1000,2
盤子機,1
讚喔,0
香芋紫，感覺很好吃XD,2
會找法國芋頭廚業配嗎,2
綜合評比高通765G>天璣800 蠻相近的 單核輸20%硬傷,2
沒天璣1000還敢開這價錢,1
mtk只值1999rmb,1
先問問為什麼華碩不用天璣,2
LCD+800+18W PASS,1
OPPO 至少還推出 5g 平價機,0
還是用 MTK 的,0
中國品牌用台灣soc，反觀台灣品牌,2
這台是支援 4g / 5g 全頻的機型,2
華碩做得出來嗎？,2
"oppo台灣價值>>>>>ASUS, HTC",2
「全頻平價機」,2
超過2萬就屬於高階市場,2
為什麼台灣品牌都不出啊,2
只有,2
發哥+非台灣品牌才有台灣價值...,2
沒1000沒興趣,1
開13就是電子垃圾,1
華碩這類二三線手機廠，兩牌SOC都能拿得到的多嗎？,2
這台 就是A92S,2
8/128+5g全頻+120hz不錯了吧 屌打A51呀,0
那個下巴加抄襲品牌，要13k的電子垃圾,1
https://bit.ly/2Zx674j s835 vs D800 CPU贏GPU小輸,2
同4F,2
另外.. https://bit.ly/33lX7Ak 是因為GPU會輸太多,2
比較就... 算了,1
其實 D800 7nm 2.GHzA76頻率真定太低 D820跳2.6  囧,2
不過也因為如此 夠省電 ...,0
這支6000內我會考慮,2
希望台灣有256GB的可以買,2
糞機 別搞App開發人員,1
同意四樓,2
終於有了,0
天璣720如果台灣能有一堆8K以下機應該好賣吧,2
現在對岸新機都一律不能裝記憶卡是怎樣啦,1
慢慢走向不給你換電池 不給你裝卡,1
逼你朝大容量買呀 提升你因為空間換機頻率,2
還有很多人拿三四年前16或32G的手機插記憶卡撐著,2
太盤了吧，昨天下訂realme X3真香,1
超過一萬都是電子垃圾,1
一樓說的對啊 手機市場開放競爭才是好事,0
會挺SH的要不要去那個一下,2
天璣八看起來挺便宜的,0
跳到一萬還不賣爆,0
韭菜機,1
盤,1
人民幣匯率這麼高？,2
http://i.imgur.com/n5h3Yz8.jpg,2
前鏡頭雙挖孔後鏡頭三顆湊數鏡頭...,2
這台螢幕亮度只有480,2
京東陸版售價2199 以加了保固跟全頻來說,2
如果跳水個2000比對岸划算了,0
當然同為便宜5G這隻香不過X50,1
保護地球遠離垃圾,1
又多了一個5G全頻手機新選擇，香芋紫很美耶！期待一,2
下,2
reno這系列本來不是標榜全螢幕不挖洞的嗎？,2
怎麼後繼機子開孔一個比一個醜,2
天雞,1
米田共機，電子垃圾,1
想也知道明年年底或明年初再買 保證省2成，現在M跟,2
Q都在價格戰，有耐心可以省很多,2
拉基盤子機 1w3我以為是天機1000+的價位段 原來是,1
800啊  opple真的是一如既往 嘻嘻,2
用聯發科晶片先給推，5G全頻照相功能又好再給推，,0
最後再推這芋頭色很好看耶！！！,2
笑死又是五毛留言  幾乎每篇都有,1
主打女性還賣比較貴，騎士團快上啊！,2
哇 垃圾回家了,1
oddo不意外，不是低規高賣就是看似高規cp但偷料,1
但共機廚應該會高潮大爆射,1
支援5G的平價機裡 這台cp值挺高的 功能很齊 而且拍,2
照也強,2
現行便宜5G裡面除了X3就這隻了啊,0
什麼 你說A51/A71 6Gram殘頻還是算了吧,1
啊 更正 是X50,2
純噓台灣手機廠不用發哥SOC 是怕沒賺頭嗎？,2
中國2199人民幣不到台幣萬元 台灣賣台幣一萬三,2
CP挺高? 連自家realme都比不上,1
進來加關稅加保固加全頻 還行吧,0
跳水後如果10990 跟陸版就差沒多少錢了,2
比起缺頻沒保的對岸機應該是好上不少,0
不是LCD不好 是o家用在A系列的LCD等級頗爛,1
到台灣冠上reno唬人XD,1
今年初的A5 A9 漏光 色偏 亮度不均 問題嚴重,1
應該叫天能處理器 這麼夯會被大家搶爆,0
要找價格划算、功能性豐富，且有全頻5G的，還真的滿,0
少可以選的，Reno 4Z至少外型還蠻讚的啊,0
"但是wudu說的""拍照也強""也吹太大了吧XDDD",1
至少在5G全頻手機裡Reno4 Z算外觀很不錯的XD,0
我很好奇，如果大家跟你說不正常,2
你要怎麼辦？,2
跑回去有點遠的店嗎,2
我就幫你QQ,2
正常的 現在原廠就有附,2
你太久沒買手機了吧...,2
....,2
的確是很久沒用安卓了，謝謝大家指教,2
正常~現在都讓你直接可以使用,2
正常 聽說去oppo店面還能免費貼新的,2
兩個可能,2
OPPO VIVO 從以前就會新機貼膜,2
1.誤把防爆膜當保護貼,2
2.買來就默默有保護貼絕對不正常，有好康的附加服務,2
商家肯定會特別說明討顧客歡心,2
保護貼的品質差異不少，正常來說入手手機時商家都嘛,2
會再多問一下有沒有想包膜或如何,2
正常。,2
realme有 不過貼的有夠爛 裡面一堆灰,1
其實以前買手機就有了啊 不過都是那種半透明很容易,2
掉的那種,2
現在只是換個材質而已,2
貼的比較牢 你要直接拿來當保護貼也可以,2
ov兩廠出廠就幫忙貼好了，v廠更是連背後都會貼,2
人家這個就真的是保護貼，還有人在那邊什麼不正常跟,2
防爆膜，防爆膜這鬼東西就早期的xperia在用的,2
撕掉,2
realme買來就有貼阿  只是真的就有而已 觸感非常...,2
https://tinyurl.com/y44hoh4a,2
XT的原廠膜大概3個月就爛了,1
正常的，OV 牌傳統,2
Realme 也是,2
三星手機出廠前 也貼好保護貼,2
原廠出貼的保護貼材質 大多選菲林保護膜 比較貴對,2
觸控影響最小 折射低不易反光 建議用到爛再撕掉,2
三星原廠那張真的不錯,0
我官網買的就有貼了 不用擔心,2
不過我都撕掉 因為大猩猩螢幕觸感更好 給你參考,2
@bugz 原來如此，長知識了,2
4,2
除了蘋果 現在的手機出廠都貼好一張原廠貼了,2
yes,2
OPPO一出廠就有玻璃保貼 沒記錯的話,2
正常,2
樓上記錯喔 沒有一家廠商出廠貼玻璃,2
一加有 但是我不知道是不是玻璃,2
8系都是軟膜,2
oppo出廠有貼，但不是玻璃貼,2
現在不少大陸手機原廠都有附保護貼&清水殼.....,2
剛幫realme x50換原廠貼 也是膠膜不是玻璃貼,2
三星那張真的蠻好用的，花了都願意回去原廠貼那張,0
沒事，挺正常的,2
出廠就有貼了 之前買過剛上市第一天的手機 有貼,2
但是沒有鍍膜層  所以還是撕掉了,2
佛心!!,0
沒鍍膜的難用死了 ...,1
oppo和realme都是軟膜。,2
本來就都政治算計而已 呵,2
1,2
什麼伊朗都只是藉口，怕師出無名而已，全部都是戰略上貿易戰,2
的一部份,2
師你老母 伊朗是重要原因好嗎 三星就是沒有參與到伊朗,2
美國才沒有封鎖三星好嗎 甩鍋也找好一點的理由,2
還在伊朗 = =,2
伊朗事件具體的跡象就是共產黨可以在背後操控華為的營運,2
三星之前也是市占第二自己設計晶片，怎麼就沒被搞？,2
一旦共產黨掌控華為+中芯就有能力做最新型飛彈晶片,2
美國就是要預防這件事情好嗎 怎麼跟伊朗無關,2
因為韓國整體威脅不到美國,2
三星在厲害整個韓國都還是要聽美國的話,2
中共同路版XD,2
你有種就讓華為仿照三星 A股上市 財報讓大家看 不要用美,2
國技術 又雞雞歪歪美國封鎖你,2
扯這種不存在的事是要做什麼?,2
你想的太多了，如果真的這樣學郭董把工廠搬去美國事情,2
就解決了。,2
所以為何不上市？,2
厲害的不會被制裁影響 被影響就是不厲害,2
主因就是伊朗啊 硬要講伊朗只是藉口的真的神邏輯,2
阿人家就師出有名阿 還被說成藉口,2
告訴大家一個真相 抖音也是因為伊朗,2
笑死 威脅到美國企業一堆 怎沒被制裁 ？ 別帶風向了啦,2
乾脆說中國個資回傳很安全 因為其他人也在回傳,2
新聞報出的資訊，能有多少真相，一定有內幕好嗎！,2
連這裡也有在幫華為講話的 x毛無所不在,2
mtk怎麼可能海放高通 不要被海放就要偷笑了XDDDDDD,2
…,2
只怕中共又更深入的操控小米 oppo,2
你說的廣告投放都有辦法不被追蹤 只是一般人不會保護自己,2
有刷手機的能力是基本要求還是進階要求？,2
要脫離FB跟Google產品鍊對大部分人來說其實很困難,2
威脅到美國的企業喔 低能抖音是一個啊 不就被制裁了,2
M海放Q??? 你對岸來的網友？,2
就唬爛啊m海放Q勒,2
廣告跳出來那是演算法，被嫖娼那才叫監視,2
手上握一堆5G基礎專利才是被美國制裁的主因，其他的後門,2
美國找到了嗎？,2
哪來的平行世界弄死思科?? 明明就還活得好好的..,1
華為是因為賣東西給伊朗又打死不認才被制裁的好嗎,2
三星nokia手上也一堆5G專利 美國有制裁他們嗎?,2
還有人在吹專利技術 笑使,1
以前別人有問題就用法律，自己國內有問題就改政策，用國家,2
安全當藉口就把外商搞死。華為今天這種狀況只是剛好而已，,2
別當全世界都白癡,1
愛支病 9.25 毛，就是想搞死你怎樣,1
抖音被美國搞完 再換中國搞,2
這個敘事語法會不會太不流暢了,2
還在華為專利多技術強阿 呵呵,1
第一次聽說MTK會海放高通?一定是沒用過MTK手機的雲用戶,2
喔,1
誰收專利錢最多 誰就有最多專利 反正不是華為,2
標準老二哲學 老大死沙灘,2
中興被搞撐不久 華為稱很久....到目前為止,2
MTK海放高通的可能只有能煎蛋吧,2
三樓根本只是想黑美國而已吧？去八卦版玩啦。,2
如果大陸企業繼續併購美國企業會不會有解^^ll,2
所以禁華為不禁obbo的理由是？不堪一擊？,2
一定是深深祝福因為oppo聽話。,2
因為oppo沒有自製soc跟5G基地台沒傷美國利益吧-.-....,2
因為華為當初違反協約販賣武器給伊朗 所以被盯上,2
真的想不到抄襲王oddo有這天zzz,2
應該說為什麼要封殺OPPO 他賣手機也是跟高通拿貨 等於,2
美國從中國那邊賺回美金 很合川普的意思 幹嘛要封殺呢,2
中國品牌比較推聯發科，尤其是贏高通三星代工,2
華為就5g設備擋到美國的財路,2
oppo只是乖乖替美國賺錢的打工仔啊，華為一死，藍綠廠,2
、小米一起分食這塊大餅，高通、聯發科還是賺得到,2
"HW 5G基地台,手機IC全都自製,威脅到美國了,那些技術都是",2
從其他廠商偷來的,2
四大5g設備商沒有美國喔 5g協定也是各國投票決定,2
不是中美單方面有技術就可以決定的,2
主要原因華為和中興大股東是共產黨啦 有軍事戰略的隱憂,2
不然華為的技術 三星全部都有 美國有禁三星嗎,2
OPPO就是商人罷了 華為背後是中共 當然不一樣,2
5g擋到美國的財路啦 哪有那麼複雜,2
川普就是商人罷了,2
說不定藍綠小米老闆都在偷笑 只不過不能讓共產黨知道罷了,2
華為是中華人民共和國國家戰略科技研發部門,2
OPPO和小米不是,2
要賣伊朗或波蘭或參與新疆維穩設備,2
才會被盯上  這是目前規則,2
北韓 不是波蘭,2
伊朗能監控定位異議人士是靠華為電信設備,2
mi op vi 三家正在暗爽,2
可惜了華為，成也黨，敗也黨,2
對啦技術力誰都有 但華為背後是黨,2
難保中國其他手機不會遭到制裁 到時買了不能用 所以還是,2
避開吧,2
小米就高通的乾兒子啊,2
華為背後是解放軍 而且偷把美國的軍用技術運給美國不想給,2
的國家 美國從來都是有錢大家賺 只要不踩他們底線就好 但,2
很明顯的是 華為要賺還要踩你底線 被弄真的不意外 其他品,2
牌雖然也是中國牌 但至少稍微乖一點 美國當然沒動他們 但,2
如果他們蠢到偷轉賣機敏物品給華為也會一起死就是了,2
華為自己製作晶片才是踩線,2
其他都假的，華為破壞了美國供應鏈才是真的,2
今天OPPO開始自製晶片取代高通，也會被盯上,2
三星也自製晶片還有晶圓廠 等於華為加中芯 請問美國有,2
禁三星嗎,2
5G技術才是關鍵 現在不弄差距只會越來越大 哪有什麼規則,2
某些人的說法真好笑，以他們邏輯第一個該禁的真的是三星,2
結果三星不只活的好好的，還越長越大呢,2
華為中興是自己跟伊朗暗通款曲找死，跟他自己做不,2
做晶片根本無關，然後三星現在可能會因為韓國高層,2
跟北韓暗通款曲跟著倒楣www,2
#中國或成最大贏家,2
三星表示:原來我自己沒有製作晶片喔!不要妄想胡說八道了,2
三星不但自己做設計晶片 還自己做晶片呢!華為還不夠看,2
難道三星有被制裁?,2
oppo乖乖用高通大概能安全下庄,2
五毛一直狂帶風向，真的把台灣人當白癡逆？,1
Sony Xperia 1II 看影片真的不錯,0
新型號？,2
上次也有一個拼錯的XD,2
所以三星不在你的考慮範圍嗎,2
你比較常拍人嗎？Oppo人像美肌值得信賴,0
打錯字. 還改不過來= =,2
s20很不錯之前有想入手，不過覺得天空部分稍藍，好像沒那,2
麼真,2
我覺得買到這價位了 先去直營店試拍會比較好，成像風格有差,2
出遊照，就小孩照家庭照或風景照最多,2
花3萬買中國機？,1
oppo   但現在這個價格我不行,1
oppo>>>>sony,2
價格都能接受的話就是X2 Pro屌打X1 MK2,2
這兩隻就是HDR、夜拍很弱和有點弱的差別,2
X2單卡,2
X2pro頂配12+512,2
三萬就該買台符合中國國安法的手機,1
當然是oppo x2pro，最漂亮的3koled高刷螢幕，相機也最強,0
，充電也最快，還有甚麼好考慮的,0
目前手機最好的螢幕 最好的相機 最快的充電XY pro,0
日本sony10月底要出加大ram的mk2，現8ram機價格不知道還會,2
不會跳水,2
"個人評估後選擇oppo,雖然貴了一截，但是值得",0
三萬買oppo真難過 何不省一些買ZF7pro(聽說是三星螢幕）或S2,2
0+,2
x1ii,2
笑死，三萬買oppo,1
ZF7P 90Hz FHD+就一般水平而已,2
sony手機雖然在世界上是歸在other，但在本版是神一樣的品牌,2
樓上這樣說，X2 pro 有賣的比X1ii好嗎，而且oppo還,2
出一堆電子xx,1
樓上這樣說 sony市佔有OPPO高嗎,2
神一樣的品牌？是那個平行時空的手機版,1
OPPO 內在好多了,0
本板不是買sony都是盤子嗎  像我就是,2
要oppo不如s20+，至少不是中共機，而且軟體優化也好,2
很多，還有全局120hz，拍照也贏,0
去門市摸摸展示機看看吧 色調喜好很主觀,2
另外三星120hz無法跟qhd+同時開 x2可以,2
